dimension,slug,label,market,topic_code,intent,tier,review_days,schema_type,pulpopay,url_path
use-case,flota-mantenimiento-infraestructura-republica-dominicana-2026,Mantenimiento de infraestructura e instalaciones en República Dominicana 2026,republica-dominicana,mantenimiento-infraestructura,informational,3,90,Article,True,/casos-uso/flota-mantenimiento-infraestructura-republica-dominicana-2026/
use-case,flota-mantenimiento-infraestructura-republica-dominicana-guia-2026,Mantenimiento de infraestructura e instalaciones en República Dominicana 2026 · guía,republica-dominicana,mantenimiento-infraestructura,guia-practica,3,90,HowTo,True,/casos-uso/flota-mantenimiento-infraestructura-republica-dominicana-guia-2026/
use-case,flota-mantenimiento-infraestructura-latam-2026,Mantenimiento de infraestructura e instalaciones en LatAm 2026,latam,mantenimiento-infraestructura,informational,2,60,Article,True,/casos-uso/flota-mantenimiento-infraestructura-latam-2026/
use-case,flota-mantenimiento-infraestructura-latam-guia-2026,Mantenimiento de infraestructura e instalaciones en LatAm 2026 · guía,latam,mantenimiento-infraestructura,guia-practica,2,60,HowTo,True,/casos-uso/flota-mantenimiento-infraestructura-latam-guia-2026/
use-case,flota-pickups-obra-campo-mexico-2026,"Pickups, obra y campo en México 2026",mexico,pickups-obra-campo,informational,1,30,Article,True,/casos-uso/flota-pickups-obra-campo-mexico-2026/
use-case,flota-pickups-obra-campo-mexico-guia-2026,"Pickups, obra y campo en México 2026 · guía",mexico,pickups-obra-campo,guia-practica,1,30,HowTo,True,/casos-uso/flota-pickups-obra-campo-mexico-guia-2026/
use-case,flota-pickups-obra-campo-espana-2026,"Pickups, obra y campo en España 2026",espana,pickups-obra-campo,informational,1,30,Article,True,/casos-uso/flota-pickups-obra-campo-espana-2026/
use-case,flota-pickups-obra-campo-espana-guia-2026,"Pickups, obra y campo en España 2026 · guía",espana,pickups-obra-campo,guia-practica,1,30,HowTo,True,/casos-uso/flota-pickups-obra-campo-espana-guia-2026/
use-case,flota-pickups-obra-campo-colombia-2026,"Pickups, obra y campo en Colombia 2026",colombia,pickups-obra-campo,informational,2,60,Article,True,/casos-uso/flota-pickups-obra-campo-colombia-2026/
use-case,flota-pickups-obra-campo-colombia-guia-2026,"Pickups, obra y campo en Colombia 2026 · guía",colombia,pickups-obra-campo,guia-practica,2,60,HowTo,True,/casos-uso/flota-pickups-obra-campo-colombia-guia-2026/
use-case,flota-pickups-obra-campo-chile-2026,"Pickups, obra y campo en Chile 2026",chile,pickups-obra-campo,informational,2,60,Article,True,/casos-uso/flota-pickups-obra-campo-chile-2026/
use-case,flota-pickups-obra-campo-chile-guia-2026,"Pickups, obra y campo en Chile 2026 · guía",chile,pickups-obra-campo,guia-practica,2,60,HowTo,True,/casos-uso/flota-pickups-obra-campo-chile-guia-2026/
use-case,flota-pickups-obra-campo-argentina-2026,"Pickups, obra y campo en Argentina 2026",argentina,pickups-obra-campo,informational,2,60,Article,True,/casos-uso/flota-pickups-obra-campo-argentina-2026/
use-case,flota-pickups-obra-campo-argentina-guia-2026,"Pickups, obra y campo en Argentina 2026 · guía",argentina,pickups-obra-campo,guia-practica,2,60,HowTo,True,/casos-uso/flota-pickups-obra-campo-argentina-guia-2026/
use-case,flota-pickups-obra-campo-peru-2026,"Pickups, obra y campo en Perú 2026",peru,pickups-obra-campo,informational,2,60,Article,True,/casos-uso/flota-pickups-obra-campo-peru-2026/
use-case,flota-pickups-obra-campo-peru-guia-2026,"Pickups, obra y campo en Perú 2026 · guía",peru,pickups-obra-campo,guia-practica,2,60,HowTo,True,/casos-uso/flota-pickups-obra-campo-peru-guia-2026/
use-case,flota-pickups-obra-campo-ecuador-2026,"Pickups, obra y campo en Ecuador 2026",ecuador,pickups-obra-campo,informational,3,90,Article,True,/casos-uso/flota-pickups-obra-campo-ecuador-2026/
use-case,flota-pickups-obra-campo-ecuador-guia-2026,"Pickups, obra y campo en Ecuador 2026 · guía",ecuador,pickups-obra-campo,guia-practica,3,90,HowTo,True,/casos-uso/flota-pickups-obra-campo-ecuador-guia-2026/
use-case,flota-pickups-obra-campo-uruguay-2026,"Pickups, obra y campo en Uruguay 2026",uruguay,pickups-obra-campo,informational,3,90,Article,True,/casos-uso/flota-pickups-obra-campo-uruguay-2026/
use-case,flota-pickups-obra-campo-uruguay-guia-2026,"Pickups, obra y campo en Uruguay 2026 · guía",uruguay,pickups-obra-campo,guia-practica,3,90,HowTo,True,/casos-uso/flota-pickups-obra-campo-uruguay-guia-2026/
use-case,flota-pickups-obra-campo-republica-dominicana-2026,"Pickups, obra y campo en República Dominicana 2026",republica-dominicana,pickups-obra-campo,informational,3,90,Article,True,/casos-uso/flota-pickups-obra-campo-republica-dominicana-2026/
use-case,flota-pickups-obra-campo-republica-dominicana-guia-2026,"Pickups, obra y campo en República Dominicana 2026 · guía",republica-dominicana,pickups-obra-campo,guia-practica,3,90,HowTo,True,/casos-uso/flota-pickups-obra-campo-republica-dominicana-guia-2026/
use-case,flota-pickups-obra-campo-latam-2026,"Pickups, obra y campo en LatAm 2026",latam,pickups-obra-campo,informational,2,60,Article,True,/casos-uso/flota-pickups-obra-campo-latam-2026/
use-case,flota-pickups-obra-campo-latam-guia-2026,"Pickups, obra y campo en LatAm 2026 · guía",latam,pickups-obra-campo,guia-practica,2,60,HowTo,True,/casos-uso/flota-pickups-obra-campo-latam-guia-2026/
use-case,flota-reparto-ultima-milla-mexico-2026,Reparto urbano y última milla en México 2026,mexico,reparto-ultima-milla,informational,1,30,Article,True,/casos-uso/flota-reparto-ultima-milla-mexico-2026/
use-case,flota-reparto-ultima-milla-mexico-guia-2026,Reparto urbano y última milla en México 2026 · guía,mexico,reparto-ultima-milla,guia-practica,1,30,HowTo,True,/casos-uso/flota-reparto-ultima-milla-mexico-guia-2026/
use-case,flota-reparto-ultima-milla-espana-2026,Reparto urbano y última milla en España 2026,espana,reparto-ultima-milla,informational,1,30,Article,True,/casos-uso/flota-reparto-ultima-milla-espana-2026/
use-case,flota-reparto-ultima-milla-espana-guia-2026,Reparto urbano y última milla en España 2026 · guía,espana,reparto-ultima-milla,guia-practica,1,30,HowTo,True,/casos-uso/flota-reparto-ultima-milla-espana-guia-2026/
use-case,flota-reparto-ultima-milla-colombia-2026,Reparto urbano y última milla en Colombia 2026,colombia,reparto-ultima-milla,informational,2,60,Article,True,/casos-uso/flota-reparto-ultima-milla-colombia-2026/
use-case,flota-reparto-ultima-milla-colombia-guia-2026,Reparto urbano y última milla en Colombia 2026 · guía,colombia,reparto-ultima-milla,guia-practica,2,60,HowTo,True,/casos-uso/flota-reparto-ultima-milla-colombia-guia-2026/
use-case,flota-reparto-ultima-milla-chile-2026,Reparto urbano y última milla en Chile 2026,chile,reparto-ultima-milla,informational,2,60,Article,True,/casos-uso/flota-reparto-ultima-milla-chile-2026/
use-case,flota-reparto-ultima-milla-chile-guia-2026,Reparto urbano y última milla en Chile 2026 · guía,chile,reparto-ultima-milla,guia-practica,2,60,HowTo,True,/casos-uso/flota-reparto-ultima-milla-chile-guia-2026/
use-case,flota-reparto-ultima-milla-argentina-2026,Reparto urbano y última milla en Argentina 2026,argentina,reparto-ultima-milla,informational,2,60,Article,True,/casos-uso/flota-reparto-ultima-milla-argentina-2026/
use-case,flota-reparto-ultima-milla-argentina-guia-2026,Reparto urbano y última milla en Argentina 2026 · guía,argentina,reparto-ultima-milla,guia-practica,2,60,HowTo,True,/casos-uso/flota-reparto-ultima-milla-argentina-guia-2026/
use-case,flota-reparto-ultima-milla-peru-2026,Reparto urbano y última milla en Perú 2026,peru,reparto-ultima-milla,informational,2,60,Article,True,/casos-uso/flota-reparto-ultima-milla-peru-2026/
use-case,flota-reparto-ultima-milla-peru-guia-2026,Reparto urbano y última milla en Perú 2026 · guía,peru,reparto-ultima-milla,guia-practica,2,60,HowTo,True,/casos-uso/flota-reparto-ultima-milla-peru-guia-2026/
use-case,flota-reparto-ultima-milla-ecuador-2026,Reparto urbano y última milla en Ecuador 2026,ecuador,reparto-ultima-milla,informational,3,90,Article,True,/casos-uso/flota-reparto-ultima-milla-ecuador-2026/
use-case,flota-reparto-ultima-milla-ecuador-guia-2026,Reparto urbano y última milla en Ecuador 2026 · guía,ecuador,reparto-ultima-milla,guia-practica,3,90,HowTo,True,/casos-uso/flota-reparto-ultima-milla-ecuador-guia-2026/
use-case,flota-reparto-ultima-milla-uruguay-2026,Reparto urbano y última milla en Uruguay 2026,uruguay,reparto-ultima-milla,informational,3,90,Article,True,/casos-uso/flota-reparto-ultima-milla-uruguay-2026/
use-case,flota-reparto-ultima-milla-uruguay-guia-2026,Reparto urbano y última milla en Uruguay 2026 · guía,uruguay,reparto-ultima-milla,guia-practica,3,90,HowTo,True,/casos-uso/flota-reparto-ultima-milla-uruguay-guia-2026/
use-case,flota-reparto-ultima-milla-republica-dominicana-2026,Reparto urbano y última milla en República Dominicana 2026,republica-dominicana,reparto-ultima-milla,informational,3,90,Article,True,/casos-uso/flota-reparto-ultima-milla-republica-dominicana-2026/
use-case,flota-reparto-ultima-milla-republica-dominicana-guia-2026,Reparto urbano y última milla en República Dominicana 2026 · guía,republica-dominicana,reparto-ultima-milla,guia-practica,3,90,HowTo,True,/casos-uso/flota-reparto-ultima-milla-republica-dominicana-guia-2026/
use-case,flota-reparto-ultima-milla-latam-2026,Reparto urbano y última milla en LatAm 2026,latam,reparto-ultima-milla,informational,2,60,Article,True,/casos-uso/flota-reparto-ultima-milla-latam-2026/
use-case,flota-reparto-ultima-milla-latam-guia-2026,Reparto urbano y última milla en LatAm 2026 · guía,latam,reparto-ultima-milla,guia-practica,2,60,HowTo,True,/casos-uso/flota-reparto-ultima-milla-latam-guia-2026/
use-case,flota-distribucion-regional-mexico-2026,Distribución regional en México 2026,mexico,distribucion-regional,informational,1,30,Article,True,/casos-uso/flota-distribucion-regional-mexico-2026/
use-case,flota-distribucion-regional-mexico-guia-2026,Distribución regional en México 2026 · guía,mexico,distribucion-regional,guia-practica,1,30,HowTo,True,/casos-uso/flota-distribucion-regional-mexico-guia-2026/
use-case,flota-distribucion-regional-espana-2026,Distribución regional en España 2026,espana,distribucion-regional,informational,1,30,Article,True,/casos-uso/flota-distribucion-regional-espana-2026/
use-case,flota-distribucion-regional-espana-guia-2026,Distribución regional en España 2026 · guía,espana,distribucion-regional,guia-practica,1,30,HowTo,True,/casos-uso/flota-distribucion-regional-espana-guia-2026/
use-case,flota-distribucion-regional-colombia-2026,Distribución regional en Colombia 2026,colombia,distribucion-regional,informational,2,60,Article,True,/casos-uso/flota-distribucion-regional-colombia-2026/
use-case,flota-distribucion-regional-colombia-guia-2026,Distribución regional en Colombia 2026 · guía,colombia,distribucion-regional,guia-practica,2,60,HowTo,True,/casos-uso/flota-distribucion-regional-colombia-guia-2026/
use-case,flota-distribucion-regional-chile-2026,Distribución regional en Chile 2026,chile,distribucion-regional,informational,2,60,Article,True,/casos-uso/flota-distribucion-regional-chile-2026/
use-case,flota-distribucion-regional-chile-guia-2026,Distribución regional en Chile 2026 · guía,chile,distribucion-regional,guia-practica,2,60,HowTo,True,/casos-uso/flota-distribucion-regional-chile-guia-2026/
use-case,flota-distribucion-regional-argentina-2026,Distribución regional en Argentina 2026,argentina,distribucion-regional,informational,2,60,Article,True,/casos-uso/flota-distribucion-regional-argentina-2026/
use-case,flota-distribucion-regional-argentina-guia-2026,Distribución regional en Argentina 2026 · guía,argentina,distribucion-regional,guia-practica,2,60,HowTo,True,/casos-uso/flota-distribucion-regional-argentina-guia-2026/
use-case,flota-distribucion-regional-peru-2026,Distribución regional en Perú 2026,peru,distribucion-regional,informational,2,60,Article,True,/casos-uso/flota-distribucion-regional-peru-2026/
use-case,flota-distribucion-regional-peru-guia-2026,Distribución regional en Perú 2026 · guía,peru,distribucion-regional,guia-practica,2,60,HowTo,True,/casos-uso/flota-distribucion-regional-peru-guia-2026/
use-case,flota-distribucion-regional-ecuador-2026,Distribución regional en Ecuador 2026,ecuador,distribucion-regional,informational,3,90,Article,True,/casos-uso/flota-distribucion-regional-ecuador-2026/
use-case,flota-distribucion-regional-ecuador-guia-2026,Distribución regional en Ecuador 2026 · guía,ecuador,distribucion-regional,guia-practica,3,90,HowTo,True,/casos-uso/flota-distribucion-regional-ecuador-guia-2026/
use-case,flota-distribucion-regional-uruguay-2026,Distribución regional en Uruguay 2026,uruguay,distribucion-regional,informational,3,90,Article,True,/casos-uso/flota-distribucion-regional-uruguay-2026/
use-case,flota-distribucion-regional-uruguay-guia-2026,Distribución regional en Uruguay 2026 · guía,uruguay,distribucion-regional,guia-practica,3,90,HowTo,True,/casos-uso/flota-distribucion-regional-uruguay-guia-2026/
use-case,flota-distribucion-regional-republica-dominicana-2026,Distribución regional en República Dominicana 2026,republica-dominicana,distribucion-regional,informational,3,90,Article,True,/casos-uso/flota-distribucion-regional-republica-dominicana-2026/
use-case,flota-distribucion-regional-republica-dominicana-guia-2026,Distribución regional en República Dominicana 2026 · guía,republica-dominicana,distribucion-regional,guia-practica,3,90,HowTo,True,/casos-uso/flota-distribucion-regional-republica-dominicana-guia-2026/
use-case,flota-distribucion-regional-latam-2026,Distribución regional en LatAm 2026,latam,distribucion-regional,informational,2,60,Article,True,/casos-uso/flota-distribucion-regional-latam-2026/
use-case,flota-distribucion-regional-latam-guia-2026,Distribución regional en LatAm 2026 · guía,latam,distribucion-regional,guia-practica,2,60,HowTo,True,/casos-uso/flota-distribucion-regional-latam-guia-2026/
use-case,flota-transporte-pesado-larga-distancia-mexico-2026,Transporte pesado y larga distancia en México 2026,mexico,transporte-pesado-larga-distancia,informational,1,30,Article,True,/casos-uso/flota-transporte-pesado-larga-distancia-mexico-2026/
use-case,flota-transporte-pesado-larga-distancia-mexico-guia-2026,Transporte pesado y larga distancia en México 2026 · guía,mexico,transporte-pesado-larga-distancia,guia-practica,1,30,HowTo,True,/casos-uso/flota-transporte-pesado-larga-distancia-mexico-guia-2026/
use-case,flota-transporte-pesado-larga-distancia-espana-2026,Transporte pesado y larga distancia en España 2026,espana,transporte-pesado-larga-distancia,informational,1,30,Article,True,/casos-uso/flota-transporte-pesado-larga-distancia-espana-2026/
use-case,flota-transporte-pesado-larga-distancia-espana-guia-2026,Transporte pesado y larga distancia en España 2026 · guía,espana,transporte-pesado-larga-distancia,guia-practica,1,30,HowTo,True,/casos-uso/flota-transporte-pesado-larga-distancia-espana-guia-2026/
use-case,flota-transporte-pesado-larga-distancia-colombia-2026,Transporte pesado y larga distancia en Colombia 2026,colombia,transporte-pesado-larga-distancia,informational,2,60,Article,True,/casos-uso/flota-transporte-pesado-larga-distancia-colombia-2026/
use-case,flota-transporte-pesado-larga-distancia-colombia-guia-2026,Transporte pesado y larga distancia en Colombia 2026 · guía,colombia,transporte-pesado-larga-distancia,guia-practica,2,60,HowTo,True,/casos-uso/flota-transporte-pesado-larga-distancia-colombia-guia-2026/
use-case,flota-transporte-pesado-larga-distancia-chile-2026,Transporte pesado y larga distancia en Chile 2026,chile,transporte-pesado-larga-distancia,informational,2,60,Article,True,/casos-uso/flota-transporte-pesado-larga-distancia-chile-2026/
